Date,Product,Entity,Campaign Id,Ad Group Id,Keyword Id (Read only),Product Targeting Id (Read only),Keyword Text,Product Targeting Expression,Campaign,Ad Group,Product Name,AG Type,Match Type,Bid,Flag,Flag Type,Flag Text,Reco. Bid,Skip?,Override Bid,Will Set Bid to:,Notes
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,259278797016689,,odor laundry eliminator,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,53109755226528,,laundry detergent sport odor,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,25578362363276,,exercise laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,115438054747306,,enzymatic laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.45,0101,Stale,Low Data - Raise Bid or Kill,1.52,False,,1.52,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,33762099428827,,laundry workout detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,57147165800467,,laundry soap workout,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,124073619077338,,enzyme clothes cleaner,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.25,0101,Stale,Low Data - Raise Bid or Kill,1.31,False,,1.31,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,206026586417166,,sport laundry booster,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,0.96,0101,Stale,Low Data - Raise Bid or Kill,1.01,False,,1.01,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,133907107634116,,odor defense laundry,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,15287797591674,,sport laundry sanitizer,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,185764929340675,,sport laundry wash,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,47800277271262,,sports detergent laundry win,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,217717397024161,,detergent hex,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,106196463519099,,enzymatic detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,110576707003035,,laundry detergent odor remover,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.41,0101,Stale,Low Data - Raise Bid or Kill,1.48,False,,1.48,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,190523335114142,,active wash detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,213956057844154,,laundry detergent smell remover,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.13,0101,Stale,Low Data - Raise Bid or Kill,1.19,False,,1.19,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,101460855905118,,sports clothes laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,47322578774129,,odor remover laundry,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,39707791881720,,win sports detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,68325489046355,,active wear wash,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,179295910334947,,sport detergent odor,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,54817711542288,,sports detergent body odor remover,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,268070808368335,,athletic clothes laundry soap,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.53,0101,Stale,Low Data - Raise Bid or Kill,1.61,False,,1.61,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,243658751305942,,washing powder activewear,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,223137836314649,,activewear cleaner,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,59905233124910,,gym clothes enzymes,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,32519210544354,,best detergent workout,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,228810950661078,,athletic clothes soap,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,176956171791348,,activewear powder,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,206752431724693,,activewear enzyme,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,258734567791981,,sport gear detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,37796938985453,,hockey wash,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,93263105895483,,fitness wash,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,25959588450970,,workout gear detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,75689260415854,,sports suds laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,230506890545469,,laundry deodorizer for gym clothes,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,168572379689381,,non toxic laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,0.25,0101,Stale,Low Data - Raise Bid or Kill,0.26,False,,0.26,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,101799748830745,,natural detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.13,0101,Stale,Low Data - Raise Bid or Kill,1.19,False,,1.19,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,51899182536977,,laundry detergent natural,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,96298408208814,,odor eliminator for clothes,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.25,0101,Stale,Low Data - Raise Bid or Kill,1.31,False,,1.31,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,253852921326024,,gym cloths detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,19573482161914,,gear wash,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,0.9,0101,Stale,Low Data - Raise Bid or Kill,0.94,False,,0.94,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,109886570273838,,legging detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,90778184163435,,active wear laundry soap,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,37631344965165,,deodorizing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,13227880161041,,hypoallergenic laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,186503514011543,,smelly laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,230894817509266,,remove laundry odor,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,27462906060138,,laundry detergent sweat odor,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,14499177769286,,sweat detergent he,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,63901588784276,,active detergent sensitive skin,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,224369432186968,,sport odor laundry,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,262986101774444,,deodorizer for gym clothes,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,57998524134364,,workout clothes deodorizer,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,47369794516666,,he detergent for activewear,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,18344282789619,,powder sport detergent he,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,275834772696632,,sports clothing detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,228743893523326,,wash odor sport,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,236136176723368,,sport clothes washing detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,244687307006571,,gym clothes washing detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,231697725169342,,no smell detergent,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.5,0101,Stale,Low Data - Raise Bid or Kill,1.58,False,,1.58,
Jul-21-2022,Sponsored Brands,Keyword,23896926942109,,125804182899541,,wash smelly gym clothes,,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent - SBV - KW - Main Video - KW Broad,Active Detergent,KW Broad,broad,1.73,0101,Stale,Low Data - Raise Bid or Kill,1.82,False,,1.82,
