Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Campaign Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),14 Day Total Orders (#),"14 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),14 Day Conversion Rate
"Jul 3, 2022",washer machine cleaner,3,3.43%,washer machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,35,2.8571%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",laundry cleaner for washer,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,3,34,8.8235%,$3.36,$1.12,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",active washing machine cleaner tablets,1,100.00%,active washing machine cleaner tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,32,3.1250%,$1.66,$1.66,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washing machine tablets,1,100.00%,washing machine tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,2,29,6.8966%,$4.44,$2.22,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",pressure cooker accessories,2,34.15%,pressure cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,28,7.1429%,$0.64,$0.32,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",round baking pan,2,40.58%,round baking pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,28,3.5714%,$0.49,$0.49,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",cake pan round,1,100.00%,cake pan round,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,27,3.7037%,$0.51,$0.51,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",3 qt instant pot accessories,1,100.00%,3 qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,23,4.3478%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",crockpot express accessories,1,100.00%,crockpot express accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,23,4.3478%,$0.61,$0.61,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instapot accessories,1,100.00%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,22,4.5455%,$0.92,$0.92,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",cheese cake pan,1,100.00%,cheese cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,21,9.5238%,$1.28,$0.64,1,$10.95,11.6895%,8.55,50.0000%
"Jul 3, 2022",cake pans for baking,1,47.62%,cake pan baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,20,5.0000%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",*,358,0.01%,clean washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,19,5.2632%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instant pot 8qt accessories,1,64.29%,instant pot 8qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,18,5.5556%,$0.47,$0.47,1,$17.99,2.6126%,38.28,100.0000%
"Jul 3, 2022",instant pot duo accessories,1,100.00%,instant pot duo accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,18,5.5556%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",tide washer machine cleaner,1,100.00%,tide+washer+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,18,5.5556%,$0.79,$0.79,1,$14.95,5.2843%,18.92,100.0000%
"Jul 3, 2022",washer cleaner for high-efficiency he washers,1,100.00%,washer cleaner for high-efficiency he washers,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - HE (2),USD,1,18,5.5556%,$0.76,$0.76,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",front loader washing machine cleaner,1,100.00%,front loader washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,16,6.2500%,$1.93,$1.93,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",spring form pans,1,100.00%,spring form pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,15,6.6667%,$0.53,$0.53,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",cheese cake pans set,1,100.00%,cheese cake pan set,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,14,7.1429%,$0.45,$0.45,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",mold cleaner for washing machine,1,100.00%,mold cleaner washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,14,7.1429%,$1.2,$1.2,1,$14.95,8.0268%,12.46,100.0000%
"Jul 3, 2022",small springform pan,1,100.00%,small springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,14,7.1429%,$0.43,$0.43,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",springform,1,100.00%,springform,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,14,7.1429%,$0.74,$0.74,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",8 qt instant pot accessories,1,100.00%,8 qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,13,7.6923%,$0.83,$0.83,2,$26.94,3.0809%,32.46,200.0000%
"Jul 3, 2022",washing machine detergent,2,34.21%,washing machine detergent,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,13,7.6923%,$2.65,$2.65,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",mold cleaner,2,24.49%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,12,8.3333%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washer machine cleaner top load,1,100.00%,washer machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,12,8.3333%,$1.12,$1.12,1,$14.95,7.4916%,13.35,100.0000%
"Jul 3, 2022",6 in springform pan,1,100.00%,6 springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,2,11,18.1818%,$1.21,$0.605,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washing machine cleaner and deodorizer,2,40.74%,washing machine cleaner and deodorizer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,11,9.0909%,$2.65,$2.65,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instant pot 3 quart accessories,1,100.00%,instant pot 3 quart accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,10,10.0000%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",8qt instant pot accessories,1,56.25%,8qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,9,11.1111%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instant pot 8 qt accessories,1,100.00%,instant pot 8 qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,9,11.1111%,$0.87,$0.87,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",accessories for instant pot,1,100.00%,accessories to instant pot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,8,12.5000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",baking pan cake,1,100.00%,baking pan cake,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,8,12.5000%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",baking pan with removable bottom,1,100.00%,baking pan with removable bottom,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,8,12.5000%,$0.55,$0.55,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instant pot accessories 8 qt,1,100.00%,instant pot accessories 8 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,8,12.5000%,$1.02,$1.02,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instant pot pro accessories,1,100.00%,instant pot pro accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,8,12.5000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washer cleaner top load,1,100.00%,washer cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,8,12.5000%,$1.62,$1.62,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washer machine cleaner tablets,2,31.82%,washer machine cleaner tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,7,14.2857%,$3.0,$3.0,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washing machine cleaner top loading,1,100.00%,washing machine cleaner top loading,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,7,14.2857%,$1.33,$1.33,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",waxing machine cleaner,1,100.00%,lysol washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,7,14.2857%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",active machine wash cleaner,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,6,16.6667%,$1.0,$1.0,1,$14.95,6.6890%,14.95,100.0000%
"Jul 3, 2022",cleaning machine,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,6,16.6667%,$0.72,$0.72,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",front load washer cleaner and deodorizer,2,19.35%,front load washer cleaner and deodorizer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,6,16.6667%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",lg washer tub cleaner tablets,1,100.00%,lg washer tub cleaner tablet,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,5,20.0000%,$0.89,$0.89,1,$14.95,5.9532%,16.80,100.0000%
"Jul 3, 2022",top load washing machine cleaner,1,100.00%,top load washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,5,20.0000%,$1.47,$1.47,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",active washing,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,4,25.0000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",instapot duo accessories,1,100.00%,instapot duo accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$0.7,$0.7,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",laundry washer cleaner tablet,1,100.00%,laundry washer cleaner tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,4,25.0000%,$0.79,$0.79,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",productos de limpieza para el hogar,1,100.00%,pastillas para limpiar lavadora,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,4,25.0000%,$0.89,$0.89,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",round cake pans nonstick,1,80.00%,round cake pan nonstick,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,4,25.0000%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washer cleaner tabs,1,100.00%,washer cleaner tabs,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,4,25.0000%,$2.21,$2.21,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",7 inch baking pan round,1,100.00%,7 inch baking pan round,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,3,33.3333%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",birthday cake pans,1,100.00%,birthday cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.52,$0.52,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",hiwill washing machine cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,3,33.3333%,$1.85,$1.85,1,$31.9,5.7994%,17.24,100.0000%
"Jul 3, 2022",instant pot accessories for 6 qt,1,100.00%,instant pot accessories 6 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$0.84,$0.84,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washer tabs,1,100.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,3,33.3333%,$0.98,$0.98,1,$14.95,6.5552%,15.26,100.0000%
"Jul 3, 2022",cleaner for front loader washing machine,1,100.00%,cleaner for a front loader washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,2,50.0000%,$1.27,$1.27,1,$14.95,8.4950%,11.77,100.0000%
"Jul 3, 2022",front load washer rubber seal mold cleaner,1,100.00%,front load washer rubber seal mold cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,2,50.0000%,$0.43,$0.43,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",jumbo cleaning washer machine,1,100.00%,washer+machine+cleaning,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",molde desmontable,1,100.00%,molde desmontable,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",top loading washing machine cleaner,1,100.00%,top loading washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,2,50.0000%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",1 year washing machine cleaning tab,1,100.00%,cleaning+tabs+for+washing+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",4” springform pan,1,100.00%,4 springform pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,1,100.0000%,$0.93,$0.93,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",active amazon washing machine cleaner,1,100.00%,washing+machine+cleaner+active,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",automatic powerful foam cleaner,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$1.07,$1.07,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",circular baking pan,1,100.00%,circular baking pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$0.4,$0.4,1,$21.9,1.8265%,54.75,100.0000%
"Jul 3, 2022",clean washing machine tablets,1,100.00%,clean washing machine tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$1.18,$1.18,1,$14.95,7.8930%,12.67,100.0000%
"Jul 3, 2022",cleaner front loader machine,1,100.00%,front+loader+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$0.63,$0.63,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",front loading washing machine cleaner cloth,1,100.00%,washing+machine+cleaner+front+loading+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Front Load (2),USD,1,1,100.0000%,$1.18,$1.18,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",laundry tablets for cleaning washer,1,100.00%,laundry tablets for cleaning washer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,1,100.0000%,$0.66,$0.66,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",lg washing machine tub cleaner top load,1,100.00%,lg washing machine tub cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$0.4,$0.4,1,$14.95,2.6756%,37.38,100.0000%
"Jul 3, 2022",ninja foodi accessories for 5 qt,1,100.00%,ninja foodi accessories 5 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.7,$0.7,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",nonstick springform pans,1,100.00%,nonstick springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$0.94,$0.94,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",top load washing machine cleaning tablets,1,100.00%,top load washing machine cleaning tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$1.56,$1.56,1,$14.95,10.4348%,9.58,100.0000%
"Jul 3, 2022",wash machine cleaner tablets top load,1,100.00%,top+load+wash+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.61,$0.61,0,$0.0,,0.00,0.0000%
"Jul 3, 2022",washing machine cleaner tablets for top loading,1,100.00%,top+loading+washing+machine+cleaner+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.95,$0.95,1,$14.95,6.3545%,15.74,100.0000%
"Jul 4, 2022",instant pot accessories,1,41.92%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,35,2215,1.5801%,$38.42,$1.0977,2,$34.94,109.9599%,0.91,5.7143%
"Jul 4, 2022",cake pan,1,39.42%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,13,2133,0.6095%,$7.48,$0.5754,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",oxiclean,2,18.94%,oxiclean,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,4,1655,0.2417%,$3.09,$0.7725,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",washing machine cleaner,3,14.76%,washing machine cleaners,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,3,910,0.3297%,$8.7,$2.9,3,$59.8,14.5485%,6.87,100.0000%
"Jul 4, 2022",cake pans,1,45.92%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,4,439,0.9112%,$2.36,$0.59,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",7 inch springform pan,1,100.00%,7 inch springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,375,0.2667%,$0.85,$0.85,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",washer machine cleaner,3,14.13%,washer machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,6,357,1.6807%,$12.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",ninja foodi accessories,2,34.49%,ninja foodi accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,3,307,0.9772%,$2.25,$0.75,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",active washing machine cleaner,2,28.72%,active washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,214,0.4673%,$1.62,$1.62,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",instapot accessory,1,67.61%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,6,192,3.1250%,$4.8,$0.8,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",*,191,0.08%,extra strength washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,171,0.5848%,$0.68,$0.68,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",washer cleaner,2,34.55%,washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,171,0.5848%,$1.53,$1.53,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",round cake pans,1,78.05%,round cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,3,160,1.8750%,$1.26,$0.42,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",springform pan,1,100.00%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,121,1.6529%,$1.5,$0.75,1,$10.95,13.6986%,7.30,50.0000%
"Jul 4, 2022",splash spotless washing machine cleaner,2,31.30%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,4,108,3.7037%,$6.19,$1.5475,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",lg tub cleaner washing machine,1,77.78%,lg tub cleaner washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,98,1.0204%,$2.1,$2.1,1,$14.95,14.0468%,7.12,100.0000%
"Jul 4, 2022",tide washing machine cleaner,2,36.15%,tide washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,1,77,1.2987%,$2.0,$2.0,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",front load washer cleaner,1,100.00%,front load washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,73,1.3699%,$1.22,$1.22,1,$14.95,8.1605%,12.25,100.0000%
"Jul 4, 2022",washing machine cleaner top load,2,34.21%,washing machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,4,65,6.1538%,$6.0,$1.5,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",springform pans,1,100.00%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,63,1.5873%,$0.64,$0.64,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",splash spotless for washer,1,69.66%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,3,62,4.8387%,$3.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",smash cake pans,1,100.00%,smash cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,61,1.6393%,$0.52,$0.52,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",mold remover for washing machine,1,77.14%,mold remover washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,54,1.8519%,$1.75,$1.75,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",wash warrior washing machine cleaner,2,23.56%,wash warrior washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,3,53,5.6604%,$4.53,$1.51,0,$0.0,,0.00,0.0000%
"Jul 4, 2022",washing machine tub cleaner top load lg,1,100.00%,washing machine tub cleaner top load lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,3,52,5.7692%,$3.1,$1.0332999999999999,2,$29.9,10.3679%,9.65,66.6667%
"Jul 4, 2022",laundry cleaner for washer,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,44,2.2727%,$1.12,$1.12,1,$14.95,7.4916%,13.35,100.0000%
"Jul 4, 2022",washing machine tablets,1,91.11%,washing machine tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,41,2.4390%,$0.4,$0.4,1,$14.95,2.6756%,37.38,100.0000%
"Jul 4, 2022",springform cake pan,1,100.00%,springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,37,2.7027%,$0.51,$0.51,1,$20.95,2.4344%,41.08,100.0000%
